X	Y	Brightness
-1,390540655	-1,79004806	0,237623814
-1,991034276	-4,651932432	0,11407932
-1,681714442	3,584536311	0,453724348
-2,694140227	-3,689154334	0,750412131
1,660123965	-3,189061892	0,109786809
-0,636754518	-2,006964004	0,638570646
-2,048640526	-2,545166598	0,964927561
-1,600547029	-2,395035536	0,502991917
1,598444108	-2,621761792	0,673387974
-1,560141437	3,935348913	0,359373221
-1,908255947	-4,215835743	0,74989686
-2,363681917	-1,793943284	0,974401437
2,119924564	-2,411354506	0,900117006
3,305902469	0,102485073	0,746060395
-2,825534618	-4,569227681	0,509088125
-1,610721957	3,099004157	0,871103127
-2,6633398	3,912250297	0,707677157
-1,578883097	3,386178303	0,309358326
-3,461569882	2,972405238	0,689322615
-0,778419759	2,537862552	0,099166741
-3,729815544	2,97875912	0,74476703
-1,269551283	3,614735984	0,346378353
2,980814211	-1,677622706	0,763988919
-2,467565577	-3,532147213	0,026551242
1,776910694	-3,249877511	0,170913509
-3,838872256	4,000367227	0,897424835
-2,756443251	3,566039526	0,796569788
-2,497225566	-2,804877909	0,932901342
-0,724400242	3,278891865	0,337479163
-2,691096643	-4,658737113	0,810909177
-2,377936956	-2,614821394	0,521445775
2,921016402	-2,889907634	0,536819127
-2,906706194	-3,891287077	0,139247926
3,063508143	-1,865770867	0,561243778
-4,375852592	3,147216378	0,201195356
-2,212883013	-4,416250003	0,074501483
-2,644592626	-3,994442234	0,072474944
1,378544071	-3,016478847	0,331641989
-2,605066894	-4,631438331	0,1344803
1,368669121	-2,198190065	0,767399167
1,137246746	-2,940598668	0,087262233
-2,622131887	4,030243156	0,508709116
-1,279818762	2,988642586	0,340483146
1,595275144	-2,288008379	0,758678692
-1,832619787	3,584566645	0,656442855
3,047338746	-2,552833616	0,379471911
-2,724840381	-2,702560763	0,091568028
3,482512473	-2,377964829	0,79057817
-2,256107294	-4,582297275	0,774705636
-4,218694196	2,847621523	0,018233229
-4,352130018	2,792834547	0,346015958
2,765411694	-2,556688414	0,347462863
1,82393825	-2,437415088	0,209000093
-1,345537452	3,180902872	0,667024952
-1,994996786	-4,293732657	0,708414742
-2,913429426	3,839087316	0,766166217
-1,550306929	3,073017693	0,339413266
3,715713627	-0,770763721	0,031686477
-1,554317055	-2,306722639	0,718448608
-2,57105067	-2,356940083	0,935268909
3,042106706	-1,397589805	0,144180255
-2,137088601	4,161555428	0,144728848
3,450843762	-1,976887939	0,717684714
-1,38435387	2,807140258	0,81781656
-1,055563022	2,767537327	0,544456532
-2,398902408	-2,921872723	0,084497172
1,937408327	-2,997433837	0,900649167
-1,480899182	3,994121405	0,699411912
-2,923182474	4,315297914	0,859438869
2,080973603	-2,512857356	0,290136151
-4,011244953	3,720201987	0,268786412
3,455409171	-1,206393131	0,677053413
3,514245243	-1,177137925	0,339483438
2,099800562	-2,969565737	0,042842458
2,623925523	-2,518611386	0,926106023
-2,064449162	-4,255258367	0,574632907
2,796638553	-0,519375547	0,704936425
-2,749007266	-4,293573045	0,149494689
-1,715345712	-2,260068356	0,956844808
2,873337898	-0,602977018	0,074507534
-3,651859179	3,197016818	0,225647409
-1,160920049	2,625633276	0,689836682
-2,749362512	-3,247211569	0,41307595
2,132067836	-3,150653069	0,421116738
-2,847275273	3,788008284	0,374158028
-2,2140638	3,507259315	0,79074676
-2,298772223	-1,711444623	0,265817487
3,989338008	-1,674024394	0,296354392
-1,233780905	3,255430725	0,661323905
-0,502146253	-1,72330147	0,6633062
-3,550956111	4,137939307	0,092015868
-3,086944262	3,85196186	0,263669443
-1,438746442	3,191065893	0,535732837
-3,090680587	-2,433164191	0,737402278
-1,255665536	2,622276529	0,040750267
-2,246087777	3,53089873	0,451997845
1,656154044	-2,775808975	0,450252255
-1,47397393	-1,918899988	0,198378007
3,762793247	-2,137086179	0,275290262
-3,183066831	3,467310671	0,172701398
2,979081667	-2,616981176	0,759678318
3,122119103	-0,115952671	0,550984046
-2,964251315	3,851929425	0,751304667
-1,086816525	3,439295525	0,227813548
-3,948092619	3,33397304	0,089402724
-2,849451876	-2,78052291	0,504375637
-1,544607696	2,836418938	0,469418555
-2,675495554	-2,728989081	0,381884171
-2,773641295	-4,456704755	0,794214821
-4,336037876	2,752361389	0,989489057
-1,292375494	3,758572838	0,845403188
-2,27198908	-4,777918839	0,736868073
-2,432135902	-2,613703197	0,721314416
-2,620100615	3,879739925	0,080283104
-0,61238763	2,772179951	0,862455596
3,041720659	-2,850211253	0,417278777
-3,095844278	-3,166479995	0,771958707
-2,233693165	-4,864935609	0,517395658
-3,380112409	3,137224576	0,515903237
3,563680029	-0,308821588	0,448439674
-2,697736793	4,342330703	0,768264698
-3,154508915	-2,731295467	0,502631251
-2,020967796	-1,688487443	0,06205597
1,331380478	-2,534268013	0,032343472
-3,085661913	-3,812664998	0,996851076
-1,92151794	3,431109019	0,534010988
-3,239299502	3,435471604	0,672569047
3,231143032	0,030851796	0,216171529
-1,496009494	-2,044986183	0,860684262
-2,50041261	-3,433090285	0,475190678
-2,224489131	3,763930394	0,812113832
-1,539200976	2,826706252	0,609745735
-2,817322075	-3,671765034	0,169493155
-2,2358426	-2,109381407	0,443592255
-1,914893107	-1,97440599	0,546668824
2,856683077	-2,308681819	0,786915303
-2,478844491	-3,528288114	0,160931306
-3,51660424	3,902645551	0,116400031
-1,998771488	-4,482796758	0,321578982
-2,534411463	-4,250068695	0,148794061
-1,291569202	-2,291307238	0,575559422
-1,979476667	3,864276464	0,178923034
-1,559954262	2,82798441	0,754739804
-1,152404856	3,826678298	0,27770023
-1,735843323	-1,482824669	0,183680235
1,255090101	-2,505874318	0,26570947
2,139144629	-2,702106983	0,080880034
-1,020448036	3,424062241	0,939488859
2,525873464	-2,322206513	0,088872989
-3,05525394	-3,158136812	0,094077894
3,504748975	-1,101697307	0,826882054
2,989044133	-0,865959895	0,367844354
2,322302849	-2,37378621	0,966533948
1,888436169	-2,625150408	0,878977051
3,946730163	-1,48365903	0,574003858
3,352935149	-1,337822293	0,169598633
0,908708883	-2,865361078	0,035397913
-2,750923513	-4,287567037	0,772370284
-1,166749538	2,854607484	0,399630037
-2,787937423	-3,703907877	0,37651223
2,177816921	-2,519056858	0,696647721
3,425343676	-1,335069364	0,566524685
-1,925852679	-4,241533321	0,02751864
-2,915195897	-4,388985565	0,345913594
-2,35076039	-2,626944437	0,900921293
-0,687453212	2,486851339	0,568713517
-2,282070567	-4,010653809	0,250583549
-1,23388981	3,818110721	0,207356288
3,338243041	-1,427024907	0,77404366
2,982390386	-0,944780091	0,024714284
2,064990126	-2,613845938	0,467670638
-2,407396399	-2,866047775	0,852037213
-1,829411799	-2,147453974	0,957680356
-0,750083913	2,57271123	0,673732429
-3,448560855	3,236333658	0,967581197
-2,616708574	3,563411879	0,718511019
1,206767583	-3,147496659	0,262449551
-0,951857393	-1,848605174	0,830996752
-2,705071034	-3,841327896	0,451732133
-2,705387494	-3,359368745	0,223956178
-2,783223522	3,567045171	0,005094681
-2,182494887	3,623714922	0,876636063
-2,505309493	-4,407488022	0,528674655
-2,98235953	-2,931344281	0,335460102
-0,932639422	-1,9165604	0,50185793
-1,996785617	3,518694328	0,132931176
-2,690304352	3,87072952	0,237399102
-2,886335045	-3,551451185	0,825563195
-2,655268109	-3,463763467	0,448130919
-1,093816514	3,032009738	0,238820547
3,90480798	-1,018638332	0,125885954
1,692226972	-2,348049593	0,123173837
-3,576133665	3,702427251	0,535694163
3,576632431	-0,343399178	0,377640549
-3,207872702	-3,798974199	0,183309143
-3,145349641	-2,70474319	0,146063629
-2,711262041	-2,199848822	0,313069109
-2,777047191	-3,855568183	0,32439369
3,615002828	-1,245324398	0,843379187
-1,519530164	3,967341218	0,14149529
-3,104041055	-2,791726699	0,739290444
1,694000086	-3,050384933	0,429735418
-1,282450225	2,692178488	0,478301395
2,358509019	-2,463807354	0,910342984
-2,113572865	-2,663293	0,665920612
-3,542932036	3,205203921	0,677998446
2,050135833	-2,48837962	0,499377373
-0,98859952	-1,805970354	0,960137613
-2,802008984	-2,363452729	0,105420407
-3,111706199	-2,909216956	0,086555342
3,412253499	-1,297128767	0,701652896
-2,773265587	-2,906112013	0,396161753
3,16842494	-0,501563523	0,877811649
2,485622129	-2,417933714	0,611635031
-1,559679908	-1,699553046	0,065170493
-2,450174389	3,727809963	0,269057639
-0,689740631	2,934067021	0,209408636
-1,834609601	-2,08454621	0,630924217
1,278447954	-2,867468583	0,428326843
-2,825678086	-3,200875298	0,645525017
-2,938645914	-2,850407264	0,581989043
3,357886403	0,070969226	0,894547625
-0,788336831	2,693778212	0,886995139
-1,093352595	2,451689108	0,011066605
-1,877448801	4,257765463	0,468697319
1,21337943	-2,394662492	0,077383562
-2,55657663	-4,473962336	0,312039616
-4,520009512	2,834357394	0,105725713
-4,208226979	2,723572263	0,017411092
-1,383500963	-2,293559008	0,820449961
-3,993586108	3,060682325	0,958301798
-2,90529679	3,930298986	0,527882519
3,354953777	-1,149095976	0,993778353
-1,370526743	3,000346125	0,348888793
-0,800086855	-1,492864018	0,920087937
1,43676379	-2,978928534	0,190880937
3,744583895	-1,283398246	0,652303193
-0,770766912	-1,561406125	0,341058963
-0,826903763	-1,764197863	0,084579674
2,064370328	-2,692057018	0,691408199
2,633375075	-2,883150293	0,236872239
-1,074293339	-2,298536185	0,344095122
2,547604155	-2,247046265	0,507914402
-4,146948189	3,088358846	0,747085614
1,692759002	-2,738519248	0,190101645
-1,141971676	2,812327605	0,639673745
1,092724357	-2,552914111	0,620157988
-1,503689223	3,760381485	0,84694158
-3,094040089	3,831064493	0,192204279
-2,631195117	-2,924117302	0,710446262
3,468228156	-1,288543138	0,745016861
-0,912968607	3,389706743	0,833209627
-1,745777225	-1,696329443	0,484352122
-2,032544384	4,399582555	0,787263564
0,948895857	-2,967157248	0,67155063
-2,90736867	-3,782695732	0,202276581
-3,68590956	2,871342891	0,533757306
-2,165376795	-4,458969821	0,532308565
3,284035154	-0,634518318	0,269506671
-1,595057724	3,229602512	0,38940249
-2,901833718	3,884159986	0,419229969
-2,544967466	3,915723992	0,347611704
-4,426936146	2,737782608	0,296124515
-1,192812011	2,936572709	0,311999178
3,865181469	-1,426797863	0,407983417
-2,01747241	-1,756134949	0,410973067
2,157601672	-3,172216179	0,302203113
3,768045279	-1,211763426	0,612397323
-1,321454958	-1,982705045	0,454439072
-1,676772791	-1,98989126	0,355542841
-2,994984234	3,602893322	0,482017773
-1,016545073	-2,179665601	0,236853465
-3,91731537	2,709946315	0,578654356
-3,714616415	3,753594216	0,336287046
-2,660466735	-4,44485539	0,379842682
-1,211601062	-2,046342321	0,195294234
-2,759015011	-3,748554213	0,314378993
-2,384392436	-2,185083689	0,527293046
3,142687893	-0,602490733	0,230415554
-3,770032925	2,824612896	0,242313084
2,795801505	-2,683700054	0,560118994
1,929030535	-2,461962039	0,45118928
-2,235162214	-4,250868995	0,902979152
-1,432838342	-1,638829594	0,56140276
-3,535021536	2,973074062	0,683994847
-1,357366766	-1,547193446	0,6530104
-3,168703198	3,466303968	0,960589606
-2,747656376	-2,844828978	0,48744356
-2,982632636	-2,93357208	0,038334354
-2,75880713	-3,151726446	0,452740147
1,45329197	-2,428515973	0,996264901
-2,139662375	-4,225274168	0,688735782
3,204112975	-0,551277238	0,458565055
3,357915906	-0,176872027	0,356939423
-1,161746264	-1,912495099	0,970041115
3,728804641	-2,096090522	0,537209463
-1,747255777	-2,048101648	0,956791944
-2,987328177	-2,911102488	0,029708722
-1,07365386	-1,776295986	0,351691452
-3,866624116	3,055369773	0,14113208
-0,829629905	3,050158332	0,257908073
-2,071815271	-4,209270723	0,080306471
2,506783388	-2,624427939	0,743557354
-2,223236647	-4,949975134	0,30960738
-0,996209747	3,582895935	0,3793554
2,482428249	-2,685512604	0,308371003
0,864200949	-2,818154579	0,780454346
3,264352541	-0,762249402	0,238182325
2,852096612	-0,504882707	0,107790721
2,520796319	-2,628521029	0,55934349
-1,193298865	-2,361975818	0,066032138
-3,053109604	4,030808044	0,224842884
-1,27140665	3,704167529	0,134417348
-1,909705231	3,655839515	0,072161411
-2,333697753	4,364629996	0,140943322
2,546181192	-3,27231295	0,21616225
-2,696903429	-2,936114991	0,148530402
3,109362894	-1,255987883	0,867641646
3,5375174	-0,857291477	0,810071942
-1,327553053	2,491370861	0,20198821
-3,1238511	3,726586928	0,453542843
-3,073060104	4,048472152	0,728008598
-2,851159631	-3,000936624	0,443090252
-3,475638918	3,818532592	0,121582896
1,296798852	-2,469546711	0,692726575
2,935842133	-2,104493203	0,690346537
-2,25351201	-2,400477114	0,234066831
-0,688880235	2,930681652	0,802721975
-2,840396505	-2,580546775	0,998635638
-2,742847333	-2,424586036	0,011162129
-2,759096942	-3,256249317	0,69715292
-3,870361454	3,877955124	0,933396371
-2,904303066	3,713694757	0,198975714
-2,060400709	-2,01666657	0,721233307
2,094073407	-2,647878886	0,1244127
2,153965599	-3,230654507	0,201833778
1,366933836	-2,59758994	0,004372068
-1,937598879	-1,927583294	0,210602541
-3,275871318	3,607236722	0,281908961
-1,295617682	3,330245089	0,009370517
-1,400140644	2,636939848	0,07272068
2,914279321	-2,407247711	0,137599818
-1,123878076	2,57920993	0,751573707
-2,359842116	-2,052008105	0,410607048
-2,187735361	4,218391788	0,552096156
-1,556312217	-1,64792725	0,93561519
-2,611089517	-3,080472373	0,183555303
2,088884875	-2,681656545	0,154355858
-1,866847559	3,360212654	0,477846244
-2,35874651	-3,094424785	0,945870162
-2,535218914	4,050483841	0,195331267
-3,232346096	-2,846059818	0,881701377
2,744275777	-2,329258658	0,092524677
-3,045857669	-4,139394203	0,117556331
-1,515499132	3,059131241	0,041811723
-1,69127392	-1,831982239	0,667877214
-2,674279508	-2,975018378	0,219979853
-1,984588116	-4,296620629	0,5814363
3,466605521	-1,419389295	0,644040579
-1,964343122	-4,405178726	0,557014573
-1,085917061	2,77340302	0,776335186
-1,801057467	4,01540264	0,131476468
2,994734742	-2,510380009	0,097008555
-3,206289263	-2,759560184	0,595992568
1,306832243	-2,851720566	0,418546314
-1,302345978	-1,516477277	0,658433406
-2,63782849	-2,275638413	0,666666808
1,428842133	-2,581526976	0,940191091
-1,1624004	3,729105025	0,868139948
2,928859078	-0,802642455	0,681381773
3,333208623	-2,756384005	0,250461201
3,449252765	-1,492216143	0,369434599
-2,291482774	-3,646585114	0,730418771
-1,965941962	3,647971206	0,093561894
-2,516952279	3,820955734	0,830922623
-2,035166324	-4,351372575	0,025849304
1,631125174	-3,251720943	0,655008657
3,457960707	-2,353312905	0,260890766
-2,379292253	-3,810322984	0,003617211
-1,273157913	-1,568930562	0,642557231
3,267468311	-1,296448525	0,775292219
-1,006766991	-2,22733647	0,496490414
1,013017943	-2,677596777	0,407017897
-2,43705761	-3,84863289	0,755567394
1,337698319	-3,025847403	0,484465109
3,614281934	-1,880745827	0,562937547
-1,238333622	2,565932261	0,20960449
-2,511382669	3,794269796	0,99239751
2,624163209	-2,993010731	0,36079074
2,707059721	-2,151064102	0,679099289
2,618428735	-2,516538755	0,451530563
-1,356781685	-1,668835166	0,292560814
2,883109232	-3,089799772	0,909317914
-1,251350069	3,620288607	0,886786512
-3,115507381	-3,730192603	0,395959728
3,069807734	-1,755040287	0,900317472
-2,678436803	3,874094538	0,371456727
-1,292117492	2,998221214	0,219230499
2,99649591	-0,714658239	0,2946071
3,147488725	-1,643418093	0,744477017
-1,63504414	-1,942380459	0,492265832
-2,694684053	-3,726952415	0,284589762
-0,946250125	-1,724648325	0,538910996
-2,523612241	-3,245097198	0,672937594
-2,909172478	-2,839578028	0,080220042
1,28423941	-2,255227093	0,965365738
-2,822499251	-3,828406198	0,492369296
-2,688399317	-2,510775094	0,343189418
-1,713630741	-2,400824177	0,455241592
-2,115377481	4,023389857	0,680510531
3,405354532	0,099481275	0,95453184
-2,633919369	-4,284733677	0,167658632
-1,559503132	-2,098552602	0,411449871
-3,26612694	-3,669668418	0,353770738
2,275829444	-2,343164436	0,057169836
2,66375224	-2,851534806	0,796875026
1,182647714	-3,093317302	0,523840299
2,008313937	-2,346902214	0,346328341
2,128468383	-2,695160832	0,726342662
-0,471569558	-1,688475519	0,203229707
-1,185979062	-1,804542581	0,214032348
1,338028858	-2,855452887	0,059859772
2,411797957	-3,246569812	0,225810052
-1,128077828	3,802290609	0,111714318
-2,80597977	3,717475927	0,462573844
-2,564281379	-4,028600565	0,290118424
-3,792783204	2,949832286	0,081089609
3,23430108	-0,64685331	0,873181845
-0,785574832	3,246821612	0,339495107
3,04064821	-1,658551353	0,232638164
-3,952006032	3,30518578	0,467984363
-4,045793569	3,864524353	0,064393555
3,046696221	-2,370155984	0,663861937
3,568717316	-0,419779959	0,923983649
-2,745933137	-4,453634096	0,982296592
-2,270903205	-3,749988027	0,837680168
-2,35231165	-4,917521269	0,2690753
-2,162488204	3,689900989	0,700093592
3,822902255	-1,220023894	0,662770422
3,290627933	-2,403204888	0,137882158
1,730425111	-2,564149602	0,428405405
-2,681564686	4,373121982	0,955930831
2,929776219	-2,657822057	0,413030923
-3,174208631	3,97926366	0,241630175
1,049114674	-2,537435087	0,606857106
-2,530320524	-3,167646399	0,516434259
-2,92888507	-4,106415699	0,534661981
-2,85641307	-2,153797956	0,016330748
3,07482519	-1,324981096	0,066369964
-2,493411584	-2,693156699	0,574281352
-0,670764911	-1,527851551	0,083251053
2,869394257	-2,140184272	0,918281307
3,127159036	-2,365936773	0,299107013
-4,50278774	2,865404622	0,200363369
-3,202775449	-3,360492133	0,470857208
1,144617848	-2,507274876	0,635818663
-3,110232166	-3,564824758	0,658527893
-0,944773168	2,865989004	0,7133362
-3,192783882	3,928490702	0,949466628
-2,939422774	4,105624961	0,166667257
-0,560945094	-1,828467373	0,904338492
2,656818849	-2,152385478	0,728603898
-3,67868518	2,755194154	0,058950357
-4,260871445	2,902187606	0,111749303
3,207417562	-0,652005549	0,917320602
-1,653320993	3,022850773	0,182293089
-1,442109033	-2,078178249	0,588743628
2,611635668	-3,026411419	0,307493082
-2,185547049	-2,236319689	0,446101098
-1,290364858	2,576289903	0,887232582
-2,138707051	3,781736841	0,02089594
-1,769612132	-1,974731752	0,987697584
3,193953923	-0,742022739	0,217028374
3,537102745	-0,563504408	0,393207448
2,41444537	-2,748938017	0,940122136
-2,24489906	4,118070579	0,526248244
-1,100624669	3,250795467	0,281755377
-2,183299296	-4,190179895	0,96740662
-1,723364698	3,141816763	0,945530347
1,434733553	-2,359417623	0,808101539
-1,36968727	-2,038158031	0,670528027
-3,334213814	3,78648465	0,981755512
-2,739260414	-4,227854715	0,846042355
-2,105131638	-4,61360438	0,405173479
-1,16093009	3,141941749	0,127195727
-2,863871205	-3,11309852	0,758957127
-3,625732315	3,146019682	0,011176104
-3,313703943	4,119730794	0,751232735
2,085186721	-2,643312177	0,540038318
-0,683519717	2,727150379	0,012543607
-2,60051813	-2,93665583	0,921561453
-2,832757349	-3,545083279	0,031351435
-2,293066907	-4,7234483	0,917093469
-4,001572383	3,202198802	0,02571479
-2,104707918	-4,794460375	0,225039195
-2,745739426	-4,265089907	0,277876934
3,501662591	-1,183672285	0,819616315
-1,840368692	3,960744087	0,049432275
3,456747833	-0,774055282	0,888531415
1,479195644	-2,388890387	0,831001041
-0,555642083	-1,738668552	0,623726992
-1,350379277	-2,078703317	0,835391068
-0,920600903	-1,792058596	0,396899558
3,097085459	-2,45087388	0,201362054
-0,764291489	-1,64301165	0,10577896
-1,46336429	-2,081207045	0,947212118
-2,776144518	-2,254867723	0,702869165
-1,475229242	3,671083803	0,246514794
-3,153000293	-4,112403696	0,313971236
-2,000414019	-4,251602056	0,792102089
-2,107700335	4,131190072	0,932307057
-2,660976701	-4,35644026	0,962214334
2,693463308	-2,404936592	0,666662641
-2,208394245	3,512997878	0,843373064
3,051380637	-1,362342857	0,627772585
-2,558347295	4,240088571	0,574041908
2,627893043	-2,664960326	0,301433842
-1,442451796	4,097855883	0,941644433
-3,114167022	-3,521757428	0,813214462
2,459439959	-2,736070214	0,026314938
-1,614283006	2,982749985	0,200279527
-2,134333714	-4,906360607	0,913850287
-2,521026405	-4,745987161	0,741934039
-2,833611848	-2,322780193	0,21040572
-2,246790725	-2,148525039	0,084400282
-1,39150133	2,893312711	0,555880806
-0,992297622	3,311472393	0,367976207
-1,195922338	2,835031868	0,680779533
-2,654541058	3,757454397	0,360707593
-4,322918538	2,793307872	0,346895757
-1,533116103	-1,929757023	0,280714583
-2,268500071	-4,389846299	0,072705594
2,508479952	-2,950100275	0,435121719
2,698880575	-2,428498515	0,093967065
-1,478435854	4,088813821	0,284781938
-2,259746236	3,962149701	0,817477825
-2,690436782	-2,403678733	0,198378073
3,202619567	-2,192571074	0,98490405
-0,955356861	-1,535833772	0,729623501
-2,501076986	-2,595837135	0,580056668
-1,469496943	-2,097536476	0,374473096
-2,802368064	3,956920006	0,328638106
3,194302566	-1,469772422	0,05986957
3,463798818	-0,314589168	0,379581446
3,141763244	-1,328286107	0,70210491
-2,108657211	4,355615212	0,976380244
-4,003921841	3,76907525	0,342926639
-1,950404383	4,041246323	0,679666632
-2,82151166	4,305228273	0,971052503
-1,454486733	3,324692699	0,014550708
-1,377010817	-1,733462992	0,203167563
-2,231444932	-4,073381118	0,136984325
-1,338473318	-2,27916995	0,814132366
-2,313348122	-3,618797736	0,656541289
-2,932001156	-3,467086516	0,638478044
-3,657647408	3,413962456	0,542146071
-3,217070454	-2,759105705	0,432811944
-2,099994865	-2,017958705	0,640593623
-1,144819127	-1,783290054	0,638773077
-4,38899852	2,775748639	0,069630304
-2,443142425	-2,147272612	0,566660995
-3,203902166	3,430664011	0,352677749
-1,967630693	-1,71717309	0,28366517
-1,921761263	-2,030046886	0,098264329
-2,495281908	-4,81299167	0,028991471
-2,559026515	-4,354224313	0,126133041
-0,801673405	3,103858953	0,786613845
1,510404554	-2,355202793	0,705951843
3,817010856	-1,284564677	0,040644673
-2,96060702	-2,960966839	0,098127066
3,39184392	-0,526969271	0,413380784
-1,920207889	-4,32388942	0,598229266
-1,193204875	3,483160351	0,358559956
-1,514579326	2,891170752	0,599445695
-2,339259234	4,127362471	0,794789876
-0,863759477	-1,903228225	0,907434276
2,874712647	-0,788301085	0,195625779
-2,287783979	-4,569484282	0,626683332
-2,312032073	-4,050561576	0,442536013
-1,91518749	-1,546170621	0,770931364
-2,826984925	-3,627969112	0,208292661
2,087765603	-2,490003223	0,33268261
-3,877942424	3,394118529	0,660352306
-2,435227036	4,439366887	0,709931155
2,380956197	-2,765950468	0,003076347
3,139497971	-2,467724897	0,684617754
3,694371731	-2,385477079	0,417140039
-2,459356973	-3,211938393	0,216747371
-1,946177394	4,100073277	0,453167873
-1,28541551	3,703716684	0,743959373
-1,897395057	-2,116812666	0,049224241
-1,333198541	3,841397167	0,11280585
-3,975575238	2,771015477	0,654165969
3,801087912	-1,593119313	0,73080142
-0,944212504	3,314899465	0,465235413
-2,783732751	-3,652143484	0,742545263
-3,560762494	4,030419072	0,737674672
-1,644616341	3,60678615	0,773795004
-2,540327855	-3,282648768	0,973726983
3,136612431	-1,923663084	0,276526764
-0,692419787	-2,043258927	0,379198818
-1,742669236	-1,876183843	0,898563621
-1,483277116	3,608969588	0,924855139
-2,360214087	-1,955457043	0,49137539
-2,104089905	-4,861429054	0,468200147
-1,067159237	-1,395919746	0,923944555
-2,899401703	-2,317890575	0,871105825
-3,257954344	-3,582292808	0,192270092
-4,325264592	3,097321829	0,694507865
2,763405227	-2,230667499	0,171098958
1,88062046	-2,931986689	0,840164682
-3,448753257	3,458096654	0,733480491
3,330610358	-1,145092455	0,342325884
-0,727431397	3,22124407	0,095634973
-1,436033913	4,213442215	0,262251956
-3,182347048	3,68508628	0,773936239
3,208666	0,036003959	0,59910426
3,278368321	-2,236063316	0,312737162
-1,774136593	3,6533856	0,777663493
-4,042217341	3,74094946	0,385375696
-2,454720812	-4,140045105	0,47671551
-1,950276865	4,290031936	0,882860682
-3,13960295	-3,117512871	0,64157802
3,610841677	-2,440035672	0,611719046
-1,812819342	-2,350711111	0,461695973
-3,83805017	2,912284599	0,191884899
-1,279796382	3,565980789	0,099581962
-2,684606114	-3,069456557	0,571797238
-3,824402581	3,023177214	0,558303782
-2,678973063	-2,057986866	0,015955747
-1,956722817	3,553519384	0,50570139
-2,251507717	-2,837756218	0,244074778
-1,448798143	3,74695064	0,95410054
-0,808130156	-1,666313262	0,47114057
3,61183937	-1,270679904	0,462084966
-1,582017305	-1,755124157	0,553236962
-2,30077699	-3,6332478	0,615832372
-2,060956393	4,322056124	0,957872362
-1,523708385	-2,246144224	0,729065431
-3,481814529	3,106697014	0,203276849
-2,005654584	-2,580583849	0,983924404
-3,456043377	4,042599065	0,801557641
3,336852439	-1,949974162	0,546033339
-1,390264802	3,492991282	0,935669737
-2,891930057	-3,364810914	0,276251789
-3,309090491	-3,112227811	0,858819965
-2,501707964	-3,698213825	0,258507998
-2,605479398	-3,635647929	0,305782098
-2,273443698	-2,171680529	0,76140861
-1,971598408	-2,553190778	0,316480596
-2,961158887	3,595051111	0,12885706
-2,571969166	4,187410811	0,163668081
-1,242958356	-1,654911444	0,264569246
3,551626228	-0,542423837	0,857561635
-2,331897505	-3,801008525	0,570079075
-2,916845888	-2,60950371	0,07979577
-1,636564343	3,414502	0,177647219
-2,028860071	-4,696289035	0,088002289
-2,827663241	-4,616912083	0,127483275
-2,486756713	4,15893102	0,80581267
-2,883443088	3,611930629	0,264430078
-1,92842705	-2,362344528	0,753063335
1,976178988	-2,811314038	0,508665492
-1,35143771	-1,42465744	0,108334121
-1,42288923	-2,28436463	0,243875993
-3,776924751	4,075345486	0,616814624
1,52299919	-2,834783052	0,341034613
-2,046274409	-4,094147852	0,571842903
1,136945252	-2,69547441	0,145006103
2,3695755	-2,31310584	0,565724688
3,511132115	-0,408394192	0,006860578
-1,698277689	-1,725846308	0,897195983
-0,77252483	-1,797060422	0,731198519
2,982380116	-2,347278806	0,392923477
-2,733797584	4,080649704	0,082119844
-3,176055913	-3,852904573	0,296116232
3,103220151	-1,277802852	0,769586334
-2,941877694	-2,752218834	0,929758358
-1,810876808	3,444210087	0,137723474
-2,937871173	-4,337859768	0,851941383
-2,380409731	-3,718623767	0,628061159
-2,649794787	-3,661363394	0,062784511
-2,567083024	-2,327700376	0,778641781
-2,671144771	-2,161536151	0,657063628
-2,215977399	3,559624071	0,21921751
2,799843355	-2,378310243	0,800068254
-2,574743597	-2,846666642	0,023557183
-2,511902992	-2,288108512	0,309025176
-3,144311209	4,081759136	0,739080907
-2,393942506	-3,256580068	0,422348504
-2,183186218	3,722458961	0,638212339
3,959593719	-1,46404144	0,39587581
-2,217166734	-4,624544935	0,130391181
-2,75028099	-2,198535793	0,496445102
-1,600874255	3,988051949	0,838542557
3,138161897	-1,01649041	0,082098899
-2,780702756	-3,367334431	0,11720615
-2,848647603	-3,202151213	0,447953564
-2,951113722	-2,935924963	0,038503291
1,855210106	-2,83081652	0,355769768
-0,692036841	3,0776052	0,300343022
2,268343201	-2,584569315	0,198896954
3,057447	-2,87851116	0,529779238
-2,372477355	3,764796883	0,532707038
1,635216574	-2,457208053	0,891603201
-3,022787324	-3,188512094	0,005195436
-3,071098586	-2,886055008	0,666955402
-3,283255509	-3,097130693	0,862352703
-1,44305486	-1,74359582	0,01833083
-3,559718844	4,131051511	0,357505776
-3,250848574	-3,784359977	0,329380189
-1,102871444	2,763369924	0,078887425
3,724081369	-0,750101887	0,97535504
-4,277888739	3,053177018	0,779411523
-4,2650892	3,00620142	0,487258993
1,755888283	-2,386207452	0,88580422
-0,786240039	2,942780403	0,85454122
-2,272855737	-4,873039643	0,650957315
-1,950408334	4,278931113	0,963118977
-3,732690327	3,110643316	0,12047536
3,234985226	-0,38124933	0,105062375
-1,535132699	3,560568093	0,238242721
